Budget_ID,Department,Description,Amount_PHP,Fiscal_Year,Region
GAA-2024-0000004663,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",168.0,2024,7.0
GAA-2024-0000004664,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,7.0
GAA-2024-0000004665,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,7.0
GAA-2024-0000004666,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",42.0,2024,7.0
GAA-2024-0000004667,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",292.0,2024,7.0
GAA-2024-0000004668,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",35.0,2024,7.0
GAA-2024-0000004669,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",292.0,2024,7.0
GAA-2024-0000004670,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",35.0,2024,7.0
GAA-2024-0000004671,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,7.0
GAA-2024-0000004672,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",79.0,2024,7.0
GAA-2024-0000004673,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,7.0
GAA-2024-0000004674,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",9.0,2024,7.0
GAA-2024-0000004675,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",420.0,2024,7.0
GAA-2024-0000004676,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",4639.0,2024,7.0
GAA-2024-0000004677,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",264.0,2024,7.0
GAA-2024-0000004678,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,7.0
GAA-2024-0000004679,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,7.0
GAA-2024-0000004680,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",66.0,2024,7.0
GAA-2024-0000004681,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",387.0,2024,7.0
GAA-2024-0000004682,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",55.0,2024,7.0
GAA-2024-0000004683,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",387.0,2024,7.0
GAA-2024-0000004684,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",55.0,2024,7.0
GAA-2024-0000004685,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",13.0,2024,7.0
GAA-2024-0000004686,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",104.0,2024,7.0
GAA-2024-0000004687,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",13.0,2024,7.0
GAA-2024-0000004688,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",12.0,2024,7.0
GAA-2024-0000004689,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",557.0,2024,7.0
GAA-2024-0000004690,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",3725.0,2024,7.0
GAA-2024-0000004691,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",168.0,2024,7.0
GAA-2024-0000004692,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,7.0
GAA-2024-0000004693,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",60.0,2024,7.0
GAA-2024-0000004694,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",42.0,2024,7.0
GAA-2024-0000004695,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",310.0,2024,7.0
GAA-2024-0000004696,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",35.0,2024,7.0
GAA-2024-0000004697,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",310.0,2024,7.0
GAA-2024-0000004698,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",35.0,2024,7.0
GAA-2024-0000004699,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,7.0
GAA-2024-0000004700,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",84.0,2024,7.0
GAA-2024-0000004701,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",8.0,2024,7.0
GAA-2024-0000004702,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",9.0,2024,7.0
GAA-2024-0000004703,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",447.0,2024,7.0
GAA-2024-0000004704,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",211.0,2024,7.0
GAA-2024-0000004705,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",24.0,2024,7.0
GAA-2024-0000004706,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",6.0,2024,7.0
GAA-2024-0000004707,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",18.0,2024,7.0
GAA-2024-0000004708,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",5.0,2024,7.0
GAA-2024-0000004709,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",18.0,2024,7.0
GAA-2024-0000004710,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",5.0,2024,7.0
GAA-2024-0000004711,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",1.0,2024,7.0
GAA-2024-0000004712,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",5.0,2024,7.0
GAA-2024-0000004713,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",1.0,2024,7.0
GAA-2024-0000004714,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",1.0,2024,7.0
GAA-2024-0000004715,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",25.0,2024,7.0
GAA-2024-0000004716,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",221.0,2024,8.0
GAA-2024-0000004717,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",24.0,2024,8.0
GAA-2024-0000004718,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",6.0,2024,8.0
GAA-2024-0000004719,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",18.0,2024,8.0
GAA-2024-0000004720,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",5.0,2024,8.0
GAA-2024-0000004721,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",18.0,2024,8.0
GAA-2024-0000004722,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",5.0,2024,8.0
GAA-2024-0000004723,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",1.0,2024,8.0
GAA-2024-0000004724,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",5.0,2024,8.0
GAA-2024-0000004725,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",1.0,2024,8.0
GAA-2024-0000004726,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",1.0,2024,8.0
GAA-2024-0000004727,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",26.0,2024,8.0
GAA-2024-0000004728,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",2895.0,2024,8.0
GAA-2024-0000004729,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",168.0,2024,8.0
GAA-2024-0000004730,Department of Migrant Workers (DMW),"Policy Formulation, Planning, Monitoring and Evaluation, Information Management, and Systems Development",42.0,2024,8.0
